"user_id";"channel";"timestamp";"revenue";"total_touchpoints";"linear_weight"
"U02393";"Organic Search";"2025-04-27 00:00:00";284.81;7;0.143
"U02393";"Facebook Ads";"2025-04-28 00:00:00";284.81;7;0.143
"U02393";"TikTok Ads";"2025-04-29 00:00:00";284.81;7;0.143
"U02393";"Facebook Ads";"2025-05-01 00:00:00";284.81;7;0.143
"U02402";"TikTok Ads";"2025-05-28 00:00:00";896.06;3;0.333
"U02402";"Google Ads";"2025-05-30 00:00:00";896.06;3;0.333
"U02402";"Google Ads";"2025-05-31 00:00:00";896.06;3;0.333
"U02403";"Google Ads";"2025-04-20 00:00:00";472.71;3;0.333
"U02403";"Organic Search";"2025-04-22 00:00:00";472.71;3;0.333
"U02403";"Facebook Ads";"2025-04-22 00:00:00";472.71;3;0.333
"U02405";"Organic Search";"2025-01-23 00:00:00";1121.95;4;0.25
"U02405";"Google Ads";"2025-01-26 00:00:00";1121.95;4;0.25
"U02405";"TikTok Ads";"2025-01-27 00:00:00";1121.95;4;0.25
"U02405";"Google Ads";"2025-01-28 00:00:00";1121.95;4;0.25
"U02409";"TikTok Ads";"2025-01-22 00:00:00";408.73;5;0.2
"U02409";"TikTok Ads";"2025-01-24 00:00:00";408.73;5;0.2
"U02409";"Google Ads";"2025-01-29 00:00:00";408.73;5;0.2
"U02409";"Google Ads";"2025-02-01 00:00:00";408.73;5;0.2
"U02409";"TikTok Ads";"2025-02-03 00:00:00";408.73;5;0.2
"U02423";"Facebook Ads";"2025-04-07 00:00:00";1197.14;3;0.333
"U02423";"Organic Search";"2025-04-09 00:00:00";1197.14;3;0.333
"U02423";"Google Ads";"2025-04-12 00:00:00";1197.14;3;0.333
"U02427";"TikTok Ads";"2025-01-23 00:00:00";686.68;5;0.2
"U02427";"TikTok Ads";"2025-01-24 00:00:00";686.68;5;0.2
"U02427";"Organic Search";"2025-01-25 00:00:00";686.68;5;0.2
"U02427";"TikTok Ads";"2025-01-27 00:00:00";686.68;5;0.2
"U02427";"Facebook Ads";"2025-01-28 00:00:00";686.68;5;0.2
"U02434";"Google Ads";"2025-01-10 00:00:00";332.21;7;0.143
"U02434";"Organic Search";"2025-01-12 00:00:00";332.21;7;0.143
"U02434";"Google Ads";"2025-01-15 00:00:00";332.21;7;0.143
"U02434";"Facebook Ads";"2025-01-16 00:00:00";332.21;7;0.143
"U02434";"TikTok Ads";"2025-01-17 00:00:00";332.21;7;0.143
"U02434";"Google Ads";"2025-01-19 00:00:00";332.21;7;0.143
"U02434";"TikTok Ads";"2025-01-24 00:00:00";332.21;7;0.143
"U02435";"TikTok Ads";"2025-03-15 00:00:00";114.28;3;0.333
"U02435";"TikTok Ads";"2025-03-17 00:00:00";114.28;3;0.333
"U02435";"Google Ads";"2025-03-18 00:00:00";114.28;3;0.333
"U02441";"Google Ads";"2025-04-24 00:00:00";171.64;6;0.167
"U02441";"Google Ads";"2025-04-26 00:00:00";171.64;6;0.167
"U02441";"TikTok Ads";"2025-04-28 00:00:00";171.64;6;0.167
"U02441";"Organic Search";"2025-04-30 00:00:00";171.64;6;0.167
"U02441";"Organic Search";"2025-05-04 00:00:00";171.64;6;0.167
"U02441";"Organic Search";"2025-05-08 00:00:00";171.64;6;0.167
"U02444";"TikTok Ads";"2025-02-12 00:00:00";445.72;5;0.2
"U02444";"Facebook Ads";"2025-02-16 00:00:00";445.72;5;0.2
"U02444";"TikTok Ads";"2025-02-17 00:00:00";445.72;5;0.2
"U02444";"TikTok Ads";"2025-02-19 00:00:00";445.72;5;0.2
"U02444";"TikTok Ads";"2025-02-20 00:00:00";445.72;5;0.2
"U02453";"Organic Search";"2025-01-02 00:00:00";577.15;3;0.333
"U02453";"Organic Search";"2025-01-06 00:00:00";577.15;3;0.333
"U02453";"Google Ads";"2025-01-06 00:00:00";577.15;3;0.333
"U02455";"Organic Search";"2025-04-12 00:00:00";980.15;5;0.2
"U02455";"TikTok Ads";"2025-04-15 00:00:00";980.15;5;0.2
"U02455";"Google Ads";"2025-04-17 00:00:00";980.15;5;0.2
"U02455";"Google Ads";"2025-04-18 00:00:00";980.15;5;0.2
"U02455";"Facebook Ads";"2025-04-21 00:00:00";980.15;5;0.2
"U02467";"Google Ads";"2025-05-12 00:00:00";130.64;7;0.143
"U02467";"TikTok Ads";"2025-05-17 00:00:00";130.64;7;0.143
"U02467";"Facebook Ads";"2025-05-18 00:00:00";130.64;7;0.143
"U02467";"Google Ads";"2025-05-21 00:00:00";130.64;7;0.143
"U02467";"Google Ads";"2025-05-24 00:00:00";130.64;7;0.143
"U02467";"TikTok Ads";"2025-05-26 00:00:00";130.64;7;0.143
"U02467";"Organic Search";"2025-05-26 00:00:00";130.64;7;0.143
"U02476";"Organic Search";"2025-01-20 00:00:00";723.49;5;0.2
"U02476";"TikTok Ads";"2025-01-22 00:00:00";723.49;5;0.2
"U02476";"TikTok Ads";"2025-01-25 00:00:00";723.49;5;0.2
"U02476";"Organic Search";"2025-01-26 00:00:00";723.49;5;0.2
"U02476";"Google Ads";"2025-01-30 00:00:00";723.49;5;0.2
"U02480";"Facebook Ads";"2025-03-11 00:00:00";229.82;5;0.2
"U02480";"Facebook Ads";"2025-03-16 00:00:00";229.82;5;0.2
"U02480";"TikTok Ads";"2025-03-17 00:00:00";229.82;5;0.2
"U02480";"Facebook Ads";"2025-03-22 00:00:00";229.82;5;0.2
"U02480";"Facebook Ads";"2025-03-24 00:00:00";229.82;5;0.2
"U02482";"Google Ads";"2025-04-14 00:00:00";76.14;6;0.167
"U02482";"Google Ads";"2025-04-17 00:00:00";76.14;6;0.167
"U02482";"TikTok Ads";"2025-04-19 00:00:00";76.14;6;0.167
"U02482";"TikTok Ads";"2025-04-24 00:00:00";76.14;6;0.167
"U02482";"Organic Search";"2025-04-25 00:00:00";76.14;6;0.167
"U02482";"Facebook Ads";"2025-04-28 00:00:00";76.14;6;0.167
"U02483";"Facebook Ads";"2025-02-09 00:00:00";416.37;5;0.2
"U02483";"Google Ads";"2025-02-13 00:00:00";416.37;5;0.2
"U02483";"Facebook Ads";"2025-02-15 00:00:00";416.37;5;0.2
"U02483";"Google Ads";"2025-02-20 00:00:00";416.37;5;0.2
"U02483";"Facebook Ads";"2025-02-23 00:00:00";416.37;5;0.2
"U02497";"TikTok Ads";"2025-01-02 00:00:00";954.27;5;0.2
"U02497";"Google Ads";"2025-01-03 00:00:00";954.27;5;0.2
"U02497";"TikTok Ads";"2025-01-05 00:00:00";954.27;5;0.2
"U02497";"TikTok Ads";"2025-01-08 00:00:00";954.27;5;0.2
"U02497";"TikTok Ads";"2025-01-13 00:00:00";954.27;5;0.2
"U02500";"Facebook Ads";"2025-03-21 00:00:00";827.64;5;0.2
"U02500";"Facebook Ads";"2025-03-23 00:00:00";827.64;5;0.2
"U02500";"Organic Search";"2025-03-26 00:00:00";827.64;5;0.2
"U02500";"Google Ads";"2025-03-28 00:00:00";827.64;5;0.2
"U02500";"Facebook Ads";"2025-03-29 00:00:00";827.64;5;0.2
"U02513";"TikTok Ads";"2025-06-21 00:00:00";459.43;7;0.143
"U02513";"TikTok Ads";"2025-06-22 00:00:00";459.43;7;0.143
"U02513";"Organic Search";"2025-06-23 00:00:00";459.43;7;0.143
"U02513";"Facebook Ads";"2025-06-24 00:00:00";459.43;7;0.143
"U02513";"Organic Search";"2025-06-25 00:00:00";459.43;7;0.143
"U02513";"Organic Search";"2025-06-27 00:00:00";459.43;7;0.143
"U02513";"Google Ads";"2025-07-01 00:00:00";459.43;7;0.143
"U02514";"TikTok Ads";"2025-03-22 00:00:00";239.44;5;0.2
"U02514";"Facebook Ads";"2025-03-25 00:00:00";239.44;5;0.2
"U02514";"Organic Search";"2025-03-27 00:00:00";239.44;5;0.2
"U02514";"Facebook Ads";"2025-03-31 00:00:00";239.44;5;0.2
"U02514";"Organic Search";"2025-04-03 00:00:00";239.44;5;0.2
"U02515";"Organic Search";"2025-06-09 00:00:00";1079.91;6;0.167
"U02515";"Organic Search";"2025-06-13 00:00:00";1079.91;6;0.167
"U02515";"TikTok Ads";"2025-06-14 00:00:00";1079.91;6;0.167
"U02515";"TikTok Ads";"2025-06-16 00:00:00";1079.91;6;0.167
"U02515";"TikTok Ads";"2025-06-19 00:00:00";1079.91;6;0.167
"U02515";"Google Ads";"2025-06-20 00:00:00";1079.91;6;0.167
"U02521";"Facebook Ads";"2025-01-08 00:00:00";1199.24;4;0.25
"U02521";"Organic Search";"2025-01-11 00:00:00";1199.24;4;0.25
"U02521";"Organic Search";"2025-01-16 00:00:00";1199.24;4;0.25
"U02521";"TikTok Ads";"2025-01-21 00:00:00";1199.24;4;0.25
"U02552";"TikTok Ads";"2025-02-23 00:00:00";283.71;2;0.5
"U02552";"Google Ads";"2025-02-27 00:00:00";283.71;2;0.5
"U02553";"Facebook Ads";"2025-04-22 00:00:00";495.61;5;0.2
"U02553";"Google Ads";"2025-04-25 00:00:00";495.61;5;0.2
"U02553";"Google Ads";"2025-04-29 00:00:00";495.61;5;0.2
"U02553";"TikTok Ads";"2025-05-02 00:00:00";495.61;5;0.2
"U02553";"Facebook Ads";"2025-05-07 00:00:00";495.61;5;0.2
"U02568";"Organic Search";"2025-03-07 00:00:00";299.11;3;0.333
"U02568";"TikTok Ads";"2025-03-07 00:00:00";299.11;3;0.333
"U02568";"Facebook Ads";"2025-03-11 00:00:00";299.11;3;0.333
"U02572";"TikTok Ads";"2025-05-13 00:00:00";822.62;2;0.5
"U02572";"Organic Search";"2025-05-16 00:00:00";822.62;2;0.5
"U02573";"TikTok Ads";"2025-04-13 00:00:00";268.96;4;0.25
"U02573";"Facebook Ads";"2025-04-13 00:00:00";268.96;4;0.25
"U02573";"Facebook Ads";"2025-04-15 00:00:00";268.96;4;0.25
"U02573";"TikTok Ads";"2025-04-18 00:00:00";268.96;4;0.25
"U02582";"Google Ads";"2025-02-22 00:00:00";754.81;4;0.25
"U02582";"Organic Search";"2025-02-24 00:00:00";754.81;4;0.25
"U02582";"Google Ads";"2025-02-27 00:00:00";754.81;4;0.25
"U02582";"Google Ads";"2025-02-27 00:00:00";754.81;4;0.25
"U02583";"Organic Search";"2025-02-15 00:00:00";359.68;6;0.167
"U02583";"Facebook Ads";"2025-02-19 00:00:00";359.68;6;0.167
"U02583";"Facebook Ads";"2025-02-23 00:00:00";359.68;6;0.167
"U02583";"Organic Search";"2025-02-26 00:00:00";359.68;6;0.167
"U02583";"TikTok Ads";"2025-02-28 00:00:00";359.68;6;0.167
"U02583";"Facebook Ads";"2025-03-02 00:00:00";359.68;6;0.167
"U02585";"Google Ads";"2025-01-31 00:00:00";371.23;3;0.333
"U02585";"Facebook Ads";"2025-02-04 00:00:00";371.23;3;0.333
"U02585";"Organic Search";"2025-02-08 00:00:00";371.23;3;0.333
"U02590";"Google Ads";"2025-06-22 00:00:00";795.78;6;0.167
"U02590";"Google Ads";"2025-06-24 00:00:00";795.78;6;0.167
"U02590";"TikTok Ads";"2025-06-28 00:00:00";795.78;6;0.167
"U02590";"Organic Search";"2025-07-01 00:00:00";795.78;6;0.167
"U02590";"Google Ads";"2025-07-04 00:00:00";795.78;6;0.167
"U02590";"Facebook Ads";"2025-07-08 00:00:00";795.78;6;0.167
"U02596";"Organic Search";"2025-03-17 00:00:00";1113.13;7;0.143
"U02596";"Google Ads";"2025-03-20 00:00:00";1113.13;7;0.143
"U02596";"TikTok Ads";"2025-03-21 00:00:00";1113.13;7;0.143
"U02596";"Google Ads";"2025-03-25 00:00:00";1113.13;7;0.143
"U02596";"TikTok Ads";"2025-03-27 00:00:00";1113.13;7;0.143
"U02596";"Facebook Ads";"2025-04-01 00:00:00";1113.13;7;0.143
"U02596";"TikTok Ads";"2025-04-03 00:00:00";1113.13;7;0.143
"U02606";"TikTok Ads";"2025-06-21 00:00:00";1034.2;2;0.5
"U02606";"Google Ads";"2025-06-24 00:00:00";1034.2;2;0.5
"U02619";"Google Ads";"2025-04-22 00:00:00";648.89;7;0.143
"U02619";"TikTok Ads";"2025-04-25 00:00:00";648.89;7;0.143
"U02619";"Facebook Ads";"2025-04-27 00:00:00";648.89;7;0.143
"U02619";"Organic Search";"2025-04-28 00:00:00";648.89;7;0.143
"U02619";"Organic Search";"2025-05-01 00:00:00";648.89;7;0.143
"U02619";"Organic Search";"2025-05-04 00:00:00";648.89;7;0.143
"U02619";"TikTok Ads";"2025-05-05 00:00:00";648.89;7;0.143
"U02627";"Google Ads";"2025-03-11 00:00:00";675.05;7;0.143
"U02627";"TikTok Ads";"2025-03-14 00:00:00";675.05;7;0.143
"U02627";"TikTok Ads";"2025-03-19 00:00:00";675.05;7;0.143
"U02627";"Organic Search";"2025-03-20 00:00:00";675.05;7;0.143
"U02627";"Organic Search";"2025-03-23 00:00:00";675.05;7;0.143
"U02627";"TikTok Ads";"2025-03-27 00:00:00";675.05;7;0.143
"U02627";"Organic Search";"2025-03-31 00:00:00";675.05;7;0.143
"U02639";"Facebook Ads";"2025-06-26 00:00:00";597.72;5;0.2
"U02639";"Facebook Ads";"2025-07-01 00:00:00";597.72;5;0.2
"U02639";"Facebook Ads";"2025-07-06 00:00:00";597.72;5;0.2
"U02639";"Facebook Ads";"2025-07-09 00:00:00";597.72;5;0.2
"U02639";"TikTok Ads";"2025-07-13 00:00:00";597.72;5;0.2
"U02645";"Organic Search";"2025-06-18 00:00:00";609.51;2;0.5
"U02645";"Organic Search";"2025-06-21 00:00:00";609.51;2;0.5
"U02646";"Organic Search";"2025-06-13 00:00:00";925.2;6;0.167
"U02646";"TikTok Ads";"2025-06-14 00:00:00";925.2;6;0.167
"U02646";"Facebook Ads";"2025-06-15 00:00:00";925.2;6;0.167
"U02646";"TikTok Ads";"2025-06-16 00:00:00";925.2;6;0.167
"U02646";"TikTok Ads";"2025-06-19 00:00:00";925.2;6;0.167
"U02646";"TikTok Ads";"2025-06-21 00:00:00";925.2;6;0.167
"U02657";"TikTok Ads";"2025-03-13 00:00:00";820.75;8;0.125
"U02657";"TikTok Ads";"2025-03-16 00:00:00";820.75;8;0.125
"U02657";"Organic Search";"2025-03-21 00:00:00";820.75;8;0.125
"U02657";"Facebook Ads";"2025-03-23 00:00:00";820.75;8;0.125
"U02657";"Google Ads";"2025-03-23 00:00:00";820.75;8;0.125
"U02657";"Google Ads";"2025-03-28 00:00:00";820.75;8;0.125
"U02657";"TikTok Ads";"2025-03-29 00:00:00";820.75;8;0.125
"U02657";"Google Ads";"2025-03-23 00:00:00";820.75;8;0.125
"U02662";"TikTok Ads";"2025-03-21 00:00:00";808.12;3;0.333
"U02662";"TikTok Ads";"2025-03-24 00:00:00";808.12;3;0.333
"U02662";"Facebook Ads";"2025-03-26 00:00:00";808.12;3;0.333
"U02670";"Facebook Ads";"2025-01-04 00:00:00";1063.05;4;0.25
"U02670";"Google Ads";"2025-01-07 00:00:00";1063.05;4;0.25
"U02670";"Google Ads";"2025-01-07 00:00:00";1063.05;4;0.25
"U02670";"TikTok Ads";"2025-01-12 00:00:00";1063.05;4;0.25
"U02673";"Facebook Ads";"2025-05-22 00:00:00";1027.38;6;0.167
"U02673";"TikTok Ads";"2025-05-23 00:00:00";1027.38;6;0.167
"U02673";"Google Ads";"2025-05-27 00:00:00";1027.38;6;0.167
"U02673";"Facebook Ads";"2025-05-30 00:00:00";1027.38;6;0.167
"U02673";"Google Ads";"2025-06-02 00:00:00";1027.38;6;0.167
"U02673";"Facebook Ads";"2025-06-04 00:00:00";1027.38;6;0.167
"U02680";"Facebook Ads";"2025-04-22 00:00:00";213.98;6;0.167
"U02680";"Facebook Ads";"2025-04-23 00:00:00";213.98;6;0.167
"U02680";"Organic Search";"2025-04-26 00:00:00";213.98;6;0.167
"U02680";"Google Ads";"2025-04-27 00:00:00";213.98;6;0.167
"U02680";"TikTok Ads";"2025-04-28 00:00:00";213.98;6;0.167
"U02680";"Google Ads";"2025-04-29 00:00:00";213.98;6;0.167
"U02698";"Facebook Ads";"2025-03-24 00:00:00";1168.03;5;0.2
"U02698";"Organic Search";"2025-03-25 00:00:00";1168.03;5;0.2
"U02698";"TikTok Ads";"2025-03-29 00:00:00";1168.03;5;0.2
"U02698";"Facebook Ads";"2025-04-01 00:00:00";1168.03;5;0.2
"U02698";"TikTok Ads";"2025-04-01 00:00:00";1168.03;5;0.2
"U02707";"Facebook Ads";"2025-04-28 00:00:00";915.88;4;0.25
"U02707";"Organic Search";"2025-05-01 00:00:00";915.88;4;0.25
"U02707";"Organic Search";"2025-05-03 00:00:00";915.88;4;0.25
"U02707";"TikTok Ads";"2025-05-08 00:00:00";915.88;4;0.25
"U02726";"Google Ads";"2025-04-22 00:00:00";327.1;7;0.143
"U02726";"Google Ads";"2025-04-25 00:00:00";327.1;7;0.143
"U02726";"TikTok Ads";"2025-04-26 00:00:00";327.1;7;0.143
"U02726";"TikTok Ads";"2025-04-27 00:00:00";327.1;7;0.143
"U02726";"TikTok Ads";"2025-04-29 00:00:00";327.1;7;0.143
"U02726";"Organic Search";"2025-04-29 00:00:00";327.1;7;0.143
"U02726";"TikTok Ads";"2025-05-02 00:00:00";327.1;7;0.143
"U02738";"Google Ads";"2025-05-02 00:00:00";567.73;7;0.143
"U02738";"Organic Search";"2025-05-03 00:00:00";567.73;7;0.143
"U02738";"Facebook Ads";"2025-05-06 00:00:00";567.73;7;0.143
"U02738";"Google Ads";"2025-05-06 00:00:00";567.73;7;0.143
"U02738";"Facebook Ads";"2025-05-10 00:00:00";567.73;7;0.143
"U02738";"Organic Search";"2025-05-11 00:00:00";567.73;7;0.143
"U02738";"Facebook Ads";"2025-05-15 00:00:00";567.73;7;0.143
"U02740";"Facebook Ads";"2025-01-14 00:00:00";914.76;3;0.333
"U02740";"Google Ads";"2025-01-17 00:00:00";914.76;3;0.333
"U02740";"Google Ads";"2025-01-17 00:00:00";914.76;3;0.333
"U02757";"Organic Search";"2025-04-16 00:00:00";909.89;7;0.143
"U02757";"Organic Search";"2025-04-18 00:00:00";909.89;7;0.143
"U02757";"Organic Search";"2025-04-22 00:00:00";909.89;7;0.143
"U02757";"Google Ads";"2025-04-26 00:00:00";909.89;7;0.143
"U02757";"Google Ads";"2025-05-01 00:00:00";909.89;7;0.143
"U02757";"Google Ads";"2025-05-02 00:00:00";909.89;7;0.143
"U02757";"TikTok Ads";"2025-05-03 00:00:00";909.89;7;0.143
"U02766";"Google Ads";"2025-06-18 00:00:00";943.9;4;0.25
"U02766";"Facebook Ads";"2025-06-20 00:00:00";943.9;4;0.25
"U02766";"TikTok Ads";"2025-06-23 00:00:00";943.9;4;0.25
"U02766";"TikTok Ads";"2025-06-24 00:00:00";943.9;4;0.25
"U02770";"Facebook Ads";"2025-05-12 00:00:00";827.08;5;0.2
"U02770";"Organic Search";"2025-05-13 00:00:00";827.08;5;0.2
"U02770";"Facebook Ads";"2025-05-14 00:00:00";827.08;5;0.2
"U02770";"Facebook Ads";"2025-05-14 00:00:00";827.08;5;0.2
"U02770";"Google Ads";"2025-05-18 00:00:00";827.08;5;0.2
"U02775";"Google Ads";"2025-04-03 00:00:00";605.38;5;0.2
"U02775";"Google Ads";"2025-04-07 00:00:00";605.38;5;0.2
"U02775";"Google Ads";"2025-04-11 00:00:00";605.38;5;0.2
"U02775";"Google Ads";"2025-04-14 00:00:00";605.38;5;0.2
"U02775";"TikTok Ads";"2025-04-16 00:00:00";605.38;5;0.2
"U02785";"Google Ads";"2025-05-24 00:00:00";792.65;7;0.143
"U02785";"TikTok Ads";"2025-05-24 00:00:00";792.65;7;0.143
"U02785";"Facebook Ads";"2025-05-29 00:00:00";792.65;7;0.143
"U02785";"Facebook Ads";"2025-06-01 00:00:00";792.65;7;0.143
"U02785";"Google Ads";"2025-06-05 00:00:00";792.65;7;0.143
"U02785";"TikTok Ads";"2025-06-09 00:00:00";792.65;7;0.143
"U02785";"Organic Search";"2025-06-13 00:00:00";792.65;7;0.143
"U02788";"Facebook Ads";"2025-02-11 00:00:00";745.45;4;0.25
"U02788";"TikTok Ads";"2025-02-13 00:00:00";745.45;4;0.25
"U02788";"Google Ads";"2025-02-15 00:00:00";745.45;4;0.25
"U02788";"TikTok Ads";"2025-02-19 00:00:00";745.45;4;0.25
"U02813";"Facebook Ads";"2025-04-29 00:00:00";956.39;6;0.167
"U02813";"Facebook Ads";"2025-05-03 00:00:00";956.39;6;0.167
"U02813";"Facebook Ads";"2025-05-04 00:00:00";956.39;6;0.167
"U02813";"Google Ads";"2025-05-04 00:00:00";956.39;6;0.167
"U02813";"Organic Search";"2025-05-04 00:00:00";956.39;6;0.167
"U02813";"Facebook Ads";"2025-05-06 00:00:00";956.39;6;0.167
"U02817";"Google Ads";"2025-05-17 00:00:00";466.16;6;0.167
"U02817";"Google Ads";"2025-05-20 00:00:00";466.16;6;0.167
"U02817";"Organic Search";"2025-05-25 00:00:00";466.16;6;0.167
"U02817";"TikTok Ads";"2025-05-29 00:00:00";466.16;6;0.167
"U02817";"Google Ads";"2025-06-03 00:00:00";466.16;6;0.167
"U02817";"TikTok Ads";"2025-06-05 00:00:00";466.16;6;0.167
"U02820";"Organic Search";"2025-05-03 00:00:00";904.15;5;0.2
"U02820";"TikTok Ads";"2025-05-05 00:00:00";904.15;5;0.2
"U02820";"TikTok Ads";"2025-05-09 00:00:00";904.15;5;0.2
"U02820";"TikTok Ads";"2025-05-14 00:00:00";904.15;5;0.2
"U02820";"Facebook Ads";"2025-05-16 00:00:00";904.15;5;0.2
"U02821";"Google Ads";"2025-02-08 00:00:00";720.82;2;0.5
"U02821";"Facebook Ads";"2025-02-09 00:00:00";720.82;2;0.5
"U02822";"TikTok Ads";"2025-02-14 00:00:00";1193.34;7;0.143
"U02822";"TikTok Ads";"2025-02-15 00:00:00";1193.34;7;0.143
"U02822";"Google Ads";"2025-02-17 00:00:00";1193.34;7;0.143
"U02822";"Google Ads";"2025-02-20 00:00:00";1193.34;7;0.143
"U02822";"TikTok Ads";"2025-02-25 00:00:00";1193.34;7;0.143
"U02822";"Organic Search";"2025-02-26 00:00:00";1193.34;7;0.143
"U02822";"TikTok Ads";"2025-02-26 00:00:00";1193.34;7;0.143
"U02839";"Google Ads";"2025-03-12 00:00:00";899.77;4;0.25
"U02839";"Organic Search";"2025-03-12 00:00:00";899.77;4;0.25
"U02839";"Facebook Ads";"2025-03-14 00:00:00";899.77;4;0.25
"U02839";"Google Ads";"2025-03-17 00:00:00";899.77;4;0.25
"U02840";"Google Ads";"2025-04-15 00:00:00";998.06;3;0.333
"U02840";"TikTok Ads";"2025-04-16 00:00:00";998.06;3;0.333
"U02840";"TikTok Ads";"2025-04-18 00:00:00";998.06;3;0.333
"U02844";"Facebook Ads";"2025-01-22 00:00:00";360.25;3;0.333
"U02844";"Google Ads";"2025-01-25 00:00:00";360.25;3;0.333
"U02844";"TikTok Ads";"2025-01-29 00:00:00";360.25;3;0.333
"U02857";"Google Ads";"2025-05-23 00:00:00";727.94;7;0.143
"U02857";"TikTok Ads";"2025-05-27 00:00:00";727.94;7;0.143
"U02857";"Organic Search";"2025-05-30 00:00:00";727.94;7;0.143
"U02857";"TikTok Ads";"2025-06-02 00:00:00";727.94;7;0.143
"U02857";"Facebook Ads";"2025-06-05 00:00:00";727.94;7;0.143
"U02857";"Facebook Ads";"2025-06-06 00:00:00";727.94;7;0.143
"U02857";"Google Ads";"2025-06-07 00:00:00";727.94;7;0.143
"U02862";"Organic Search";"2025-04-21 00:00:00";914.68;5;0.2
"U02862";"Organic Search";"2025-04-23 00:00:00";914.68;5;0.2
"U02862";"TikTok Ads";"2025-04-26 00:00:00";914.68;5;0.2
"U02862";"Organic Search";"2025-04-28 00:00:00";914.68;5;0.2
"U02862";"Organic Search";"2025-05-02 00:00:00";914.68;5;0.2
"U02873";"TikTok Ads";"2025-02-13 00:00:00";1139.52;6;0.167
"U02873";"Google Ads";"2025-02-15 00:00:00";1139.52;6;0.167
"U02873";"Facebook Ads";"2025-02-16 00:00:00";1139.52;6;0.167
"U02873";"Facebook Ads";"2025-02-21 00:00:00";1139.52;6;0.167
"U02873";"Google Ads";"2025-02-22 00:00:00";1139.52;6;0.167
"U02873";"Facebook Ads";"2025-02-24 00:00:00";1139.52;6;0.167
"U02878";"TikTok Ads";"2025-01-26 00:00:00";1072.78;4;0.25
"U02878";"Organic Search";"2025-01-27 00:00:00";1072.78;4;0.25
"U02878";"Organic Search";"2025-01-31 00:00:00";1072.78;4;0.25
"U02878";"Google Ads";"2025-02-01 00:00:00";1072.78;4;0.25
"U02881";"Facebook Ads";"2025-06-11 00:00:00";802.31;7;0.143
"U02881";"Facebook Ads";"2025-06-13 00:00:00";802.31;7;0.143
"U02881";"Google Ads";"2025-06-14 00:00:00";802.31;7;0.143
"U02881";"TikTok Ads";"2025-06-16 00:00:00";802.31;7;0.143
"U02881";"Google Ads";"2025-06-20 00:00:00";802.31;7;0.143
"U02881";"TikTok Ads";"2025-06-21 00:00:00";802.31;7;0.143
"U02881";"Organic Search";"2025-06-26 00:00:00";802.31;7;0.143
"U02897";"Google Ads";"2025-04-18 00:00:00";982.09;7;0.143
"U02897";"Organic Search";"2025-04-21 00:00:00";982.09;7;0.143
"U02897";"Organic Search";"2025-04-25 00:00:00";982.09;7;0.143
"U02897";"TikTok Ads";"2025-04-26 00:00:00";982.09;7;0.143
"U02897";"Organic Search";"2025-04-30 00:00:00";982.09;7;0.143
"U02897";"Facebook Ads";"2025-05-04 00:00:00";982.09;7;0.143
"U02897";"Google Ads";"2025-05-05 00:00:00";982.09;7;0.143
"U02898";"TikTok Ads";"2025-06-01 00:00:00";449.34;7;0.143
"U02898";"Facebook Ads";"2025-06-03 00:00:00";449.34;7;0.143
"U02898";"Google Ads";"2025-06-08 00:00:00";449.34;7;0.143
"U02898";"TikTok Ads";"2025-06-12 00:00:00";449.34;7;0.143
"U02898";"TikTok Ads";"2025-06-15 00:00:00";449.34;7;0.143
"U02898";"Google Ads";"2025-06-18 00:00:00";449.34;7;0.143
"U02898";"Organic Search";"2025-06-22 00:00:00";449.34;7;0.143
"U02901";"Google Ads";"2025-02-18 00:00:00";784.14;2;0.5
"U02901";"Facebook Ads";"2025-02-21 00:00:00";784.14;2;0.5
"U02905";"TikTok Ads";"2025-04-11 00:00:00";584.66;2;0.5
"U02905";"Google Ads";"2025-04-14 00:00:00";584.66;2;0.5
"U02915";"Organic Search";"2025-01-27 00:00:00";557.53;5;0.2
"U02915";"Facebook Ads";"2025-01-31 00:00:00";557.53;5;0.2
"U02915";"Organic Search";"2025-02-02 00:00:00";557.53;5;0.2
"U02915";"Google Ads";"2025-02-04 00:00:00";557.53;5;0.2
"U02915";"Organic Search";"2025-02-07 00:00:00";557.53;5;0.2
"U02916";"TikTok Ads";"2025-04-02 00:00:00";943.02;2;0.5
"U02916";"TikTok Ads";"2025-04-05 00:00:00";943.02;2;0.5
"U02921";"Google Ads";"2025-06-19 00:00:00";227.29;3;0.333
"U02921";"Facebook Ads";"2025-06-23 00:00:00";227.29;3;0.333
"U02921";"Facebook Ads";"2025-06-25 00:00:00";227.29;3;0.333
"U02931";"Organic Search";"2025-01-08 00:00:00";983.49;2;0.5
"U02931";"Google Ads";"2025-01-13 00:00:00";983.49;2;0.5
"U02935";"TikTok Ads";"2025-05-28 00:00:00";562.36;4;0.25
"U02935";"Google Ads";"2025-05-29 00:00:00";562.36;4;0.25
"U02935";"TikTok Ads";"2025-05-30 00:00:00";562.36;4;0.25
"U02935";"TikTok Ads";"2025-05-30 00:00:00";562.36;4;0.25
"U02942";"Facebook Ads";"2025-05-01 00:00:00";648.4;4;0.25
"U02942";"TikTok Ads";"2025-05-04 00:00:00";648.4;4;0.25
"U02942";"Google Ads";"2025-05-07 00:00:00";648.4;4;0.25
"U02942";"TikTok Ads";"2025-05-09 00:00:00";648.4;4;0.25
